Literature,Specimen ID,Country,Specimen Type,Specimen Age (days),Rebar Present,UPV Device Brand & Model,Transducer Diameter (mm),Transducer Frequency (kHz),Standard,Test Type,No. Tests,"Average Velocity, Vp (m/s)",Compression Specimen,Height (mm),Width/Diameter (mm),Max Aggregate Size (mm),W/C Ratio,Strength Class,"Design Strength, fck (MPa)","fc,core (MPa)","fc,ref (MPa)","fc,cyl (MPa)",Notes,
Baqer (2008),SC4_S82,Iraq,Element - Laboratory,60,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3690,Cube,100.0,100.0,14,0.80,,,13.84,12.46,10.34,Steam curing at 4 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC4_S83,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3140,Cube,100.0,100.0,20,0.80,,,6.25,5.63,4.67,Steam curing at 4 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC4_S84,Iraq,Element - Laboratory,28,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3610,Cube,100.0,100.0,20,0.80,,,9.60,8.64,7.17,Steam curing at 4 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC4_S85,Iraq,Element - Laboratory,60,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3710,Cube,100.0,100.0,20,0.80,,,10.27,9.24,7.67,Steam curing at 4 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC4_S86,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3050,Cube,100.0,100.0,5,0.80,,,16.96,15.26,12.67,Steam curing at 4 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC4_S87,Iraq,Element - Laboratory,28,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3320,Cube,100.0,100.0,5,0.80,,,11.61,10.45,8.67,Steam curing at 4 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC4_S88,Iraq,Element - Laboratory,60,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3370,Cube,100.0,100.0,5,0.80,,,10.71,9.64,8.00,Steam curing at 4 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC4_S89,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3810,Cube,100.0,100.0,5,0.80,,,13.39,12.05,10.00,Steam curing at 4 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC4_S90,Iraq,Element - Laboratory,21,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,4010,Cube,100.0,100.0,5,0.80,,,10.71,9.64,8.00,Steam curing at 4 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC4_S91,Iraq,Element - Laboratory,28,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,4070,Cube,100.0,100.0,5,0.80,,,14.51,13.06,10.84,Steam curing at 4 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC4_S92,Iraq,Element - Laboratory,60,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,4150,Cube,100.0,100.0,5,0.80,,,11.16,10.04,8.34,Steam curing at 4 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC4_S93,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,2790,Cube,100.0,100.0,14,0.90,,,5.58,5.02,4.17,Steam curing at 4 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC4_S94,Iraq,Element - Laboratory,21,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3720,Cube,100.0,100.0,14,0.90,,,7.14,6.43,5.33,Steam curing at 4 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC4_S95,Iraq,Element - Laboratory,28,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3900,Cube,100.0,100.0,14,0.90,,,8.48,7.63,6.33,Steam curing at 4 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC4_S96,Iraq,Element - Laboratory,60,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3790,Cube,100.0,100.0,14,0.90,,,9.60,8.64,7.17,Steam curing at 4 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_1,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,4100,Cube,100.0,100.0,14,0.40,,,46.43,41.79,34.68,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_2,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,4310,Cube,100.0,100.0,10,0.40,,,47.77,42.99,35.68,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_3,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,4030,Cube,100.0,100.0,10,0.40,,,34.38,30.94,25.68,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_4,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,4280,Cube,100.0,100.0,14,0.40,,,35.71,32.14,26.68,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_5,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3990,Cube,100.0,100.0,5,0.80,,,25.22,22.70,18.84,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_6,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3910,Cube,100.0,100.0,10,0.45,,,27.23,24.51,20.34,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_7,Iraq,Element - Laboratory,4,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,4140,Cube,100.0,100.0,14,0.45,,,30.36,27.32,22.68,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_8,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3910,Cube,100.0,100.0,14,0.45,,,27.68,24.91,20.68,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_9,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,4110,Cube,100.0,100.0,14,0.50,,,20.09,18.08,15.01,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_10,Iraq,Element - Laboratory,7,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,2970,Cube,100.0,100.0,14,0.50,,,13.39,12.05,10.00,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_11,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3870,Cube,100.0,100.0,14,0.50,,,13.39,12.05,10.00,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_12,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3950,Cube,100.0,100.0,14,0.50,,,32.14,28.93,24.01,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_13,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3970,Cube,100.0,100.0,14,0.50,,,20.98,18.88,15.67,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_14,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3860,Cube,100.0,100.0,14,0.50,,,19.64,17.68,14.67,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_15,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3950,Cube,100.0,100.0,14,0.50,,,23.66,21.29,17.67,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_16,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3700,Cube,100.0,100.0,5,0.50,,,22.99,20.69,17.17,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_17,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3600,Cube,100.0,100.0,5,0.50,,,16.96,15.26,12.67,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_18,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3540,Cube,100.0,100.0,10,0.50,,,19.64,17.68,14.67,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_19,Iraq,Element - Laboratory,5,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3840,Cube,100.0,100.0,10,0.50,,,9.38,8.44,7.01,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_20,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,4310,Cube,100.0,100.0,20,0.50,,,26.79,24.11,20.01,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_21,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,4020,Cube,100.0,100.0,20,0.50,,,26.79,24.11,20.01,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_22,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3910,Cube,100.0,100.0,20,0.50,,,19.20,17.28,14.34,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_23,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,4120,Cube,100.0,100.0,20,0.50,,,29.91,26.92,22.34,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_24,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3850,Cube,100.0,100.0,14,0.56,,,15.18,13.66,11.34,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_25,Iraq,Element - Laboratory,7,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3450,Cube,100.0,100.0,14,0.56,,,10.27,9.24,7.67,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_26,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3650,Cube,100.0,100.0,14,0.56,,,13.39,12.05,10.00,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_27,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3630,Cube,100.0,100.0,14,0.56,,,12.05,10.85,9.00,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_28,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,4060,Cube,100.0,100.0,14,0.50,,,25.89,23.30,19.34,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_29,Iraq,Element - Laboratory,3,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3770,Cube,100.0,100.0,14,0.60,,,19.64,17.68,14.67,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_30,Iraq,Element - Laboratory,7,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3300,Cube,100.0,100.0,14,0.60,,,7.59,6.83,5.67,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_31,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,2570,Cube,100.0,100.0,14,0.60,,,13.84,12.46,10.34,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_32,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3450,Cube,100.0,100.0,14,0.65,,,14.29,12.86,10.67,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_33,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3270,Cube,100.0,100.0,14,0.80,,,16.07,14.46,12.00,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_34,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3380,Cube,100.0,100.0,20,0.80,,,13.84,12.46,10.34,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_35,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3610,Cube,100.0,100.0,5,0.80,,,11.16,10.04,8.34,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_36,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3750,Cube,100.0,100.0,5,0.80,,,18.75,16.88,14.01,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Baqer (2008),SC8_37,Iraq,Element - Laboratory,2,FALSE,PUNDIT,,55,ASTM C597 (2002),Direct,1,3130,Cube,100.0,100.0,14,0.90,,,4.46,4.01,3.33,Steam curing at 8 bars pressure.  Surface waves (R-waves) reported also.,
Masi & Vona (2008),A_P1_1,Italy,Element - In-situ,12053,TRUE,,,,,Direct,3,4180,Core,200.0,100.0,,,Rck250,20,32.60,31.57,26.20,,
Masi & Vona (2008),A_P1_2,Italy,Element - In-situ,12053,TRUE,,,,,Direct,3,4290,Core,200.0,100.0,,,Rck250,20,33.60,32.54,27.01,,
Masi & Vona (2008),A_P1_3,Italy,Element - In-situ,12053,TRUE,,,,,Direct,3,3990,Core,200.0,100.0,,,Rck250,20,30.00,29.05,24.11,,
Masi & Vona (2008),A_P2_1,Italy,Element - In-situ,12053,TRUE,,,,,Direct,3,1750,Core,200.0,100.0,,,Rck250,20,4.20,4.07,3.38,,
Masi & Vona (2008),A_P2_2,Italy,Element - In-situ,12053,TRUE,,,,,Direct,3,1925,Core,200.0,100.0,,,Rck250,20,5.80,5.62,4.66,,
Masi & Vona (2008),A_P2_3,Italy,Element - In-situ,12053,TRUE,,,,,Direct,3,2800,Core,200.0,100.0,,,Rck250,20,9.30,9.01,7.48,,
Masi & Vona (2008),A_P3_1,Italy,Element - In-situ,12053,TRUE,,,,,Direct,3,2635,Core,200.0,100.0,,,Rck250,20,13.90,13.46,11.17,,
Masi & Vona (2008),A_P3_2,Italy,Element - In-situ,12053,TRUE,,,,,Direct,3,3785,Core,200.0,100.0,,,Rck250,20,23.30,22.56,18.73,,
Masi & Vona (2008),A_P3_3,Italy,Element - In-situ,12053,TRUE,,,,,Direct,3,2620,Core,200.0,100.0,,,Rck250,20,16.60,16.08,13.34,,
Masi & Vona (2008),A_P3_4,Italy,Element - In-situ,12053,TRUE,,,,,Direct,3,3500,Core,200.0,100.0,,,Rck250,20,18.80,18.21,15.11,,
Masi & Vona (2008),A_P3_5,Italy,Element - In-situ,12053,TRUE,,,,,Direct,3,2610,Core,200.0,100.0,,,Rck250,20,12.20,11.81,9.81,,
Masi & Vona (2008),A_P3_6,Italy,Element - In-situ,12053,TRUE,,,,,Direct,3,3790,Core,200.0,100.0,,,Rck250,20,18.30,17.72,14.71,,
Masi & Vona (2008),A_T1_1,Italy,Element - In-situ,12053,TRUE,,,,,Direct,3,1835,Core,200.0,100.0,,,Rck250,20,15.70,15.20,12.62,,
Masi & Vona (2008),A_T1_2,Italy,Element - In-situ,12053,TRUE,,,,,Direct,3,1650,Core,200.0,100.0,,,Rck250,20,12.40,12.01,9.97,,
Masi & Vona (2008),A_T1_3,Italy,Element - In-situ,12053,TRUE,,,,,Direct,3,1510,Core,200.0,100.0,,,Rck250,20,11.90,11.52,9.57,,
Masi & Vona (2008),A_T2_1,Italy,Element - In-situ,12053,TRUE,,,,,Direct,3,2380,Core,200.0,100.0,,,Rck250,20,22.60,21.89,18.17,,
Masi & Vona (2008),A_T2_2,Italy,Element - In-situ,12053,TRUE,,,,,Direct,3,2410,Core,200.0,100.0,,,Rck250,20,23.50,22.76,18.89,,
Masi & Vona (2008),A_T2_3,Italy,Element - In-situ,12053,TRUE,,,,,Direct,3,2105,Core,200.0,100.0,,,Rck250,20,20.50,19.85,16.48,,
Musmar & Abed Alhadi (2008),CS_1,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4262,Cube,150.0,150.0,20,,,50,11.10,11.10,9.21,,
Musmar & Abed Alhadi (2008),CS_2,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4060,Cube,150.0,150.0,20,,,50,13.30,13.30,11.04,,
Musmar & Abed Alhadi (2008),CS_3,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4135,Cube,150.0,150.0,20,,,50,12.40,12.40,10.29,,
Musmar & Abed Alhadi (2008),CS_4,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4025,Cube,150.0,150.0,20,,,50,12.00,12.00,9.96,,
Musmar & Abed Alhadi (2008),CS_5,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,3990,Cube,150.0,150.0,20,,,50,11.10,11.10,9.21,,
Musmar & Abed Alhadi (2008),CS_6,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,3940,Cube,150.0,150.0,20,,,50,12.90,12.90,10.71,,
Musmar & Abed Alhadi (2008),CS_7,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,3809,Cube,150.0,150.0,20,,,50,8.90,8.90,7.39,,
Musmar & Abed Alhadi (2008),CS_8,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,3990,Cube,150.0,150.0,20,,,50,8.40,8.40,6.97,,
Musmar & Abed Alhadi (2008),CS_9,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,3873,Cube,150.0,150.0,20,,,50,11.60,11.60,9.63,,
Musmar & Abed Alhadi (2008),CS_10,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,3871,Cube,150.0,150.0,20,,,50,12.00,12.00,9.96,,
Musmar & Abed Alhadi (2008),CS_11,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,3920,Cube,150.0,150.0,20,,,50,12.00,12.00,9.96,,
Musmar & Abed Alhadi (2008),CS_12,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4042,Cube,150.0,150.0,20,,,50,9.80,9.80,8.13,,
Musmar & Abed Alhadi (2008),CS_13,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,3938,Cube,150.0,150.0,20,,,50,13.60,13.60,11.29,,
Musmar & Abed Alhadi (2008),CS_14,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,3889,Cube,150.0,150.0,20,,,50,12.20,12.20,10.13,,
Musmar & Abed Alhadi (2008),CS_15,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,3939,Cube,150.0,150.0,20,,,50,11.10,11.10,9.21,,
Musmar & Abed Alhadi (2008),CS_16,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4201,Cube,150.0,150.0,20,,,50,18.90,18.90,15.69,,
Musmar & Abed Alhadi (2008),CS_17,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4161,Cube,150.0,150.0,20,,,50,20.70,20.70,17.18,,
Musmar & Abed Alhadi (2008),CS_18,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4180,Cube,150.0,150.0,20,,,50,20.90,20.90,17.35,,
Musmar & Abed Alhadi (2008),CS_19,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4180,Cube,150.0,150.0,20,,,50,21.80,21.80,18.09,,
Musmar & Abed Alhadi (2008),CS_20,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4069,Cube,150.0,150.0,20,,,50,21.30,21.30,17.68,,
Musmar & Abed Alhadi (2008),CS_21,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4152,Cube,150.0,150.0,20,,,50,19.10,19.10,15.85,,
Musmar & Abed Alhadi (2008),CS_22,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4042,Cube,150.0,150.0,20,,,50,17.80,17.80,14.77,,
Musmar & Abed Alhadi (2008),CS_23,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4089,Cube,150.0,150.0,20,,,50,20.00,20.00,16.60,,
Musmar & Abed Alhadi (2008),CS_24,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4116,Cube,150.0,150.0,20,,,50,21.30,21.30,17.68,,
Musmar & Abed Alhadi (2008),CS_25,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4199,Cube,150.0,150.0,20,,,50,16.40,16.40,13.61,,
Musmar & Abed Alhadi (2008),CS_26,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4114,Cube,150.0,150.0,20,,,50,20.00,20.00,16.60,,
Musmar & Abed Alhadi (2008),CS_27,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4078,Cube,150.0,150.0,20,,,50,20.40,20.40,16.93,,
Musmar & Abed Alhadi (2008),CS_28,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4114,Cube,150.0,150.0,20,,,50,19.00,19.00,15.77,,
Musmar & Abed Alhadi (2008),CS_29,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4060,Cube,150.0,150.0,20,,,50,20.00,20.00,16.60,,
Musmar & Abed Alhadi (2008),CS_30,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4228,Cube,150.0,150.0,20,,,50,22.00,22.00,18.26,,
Musmar & Abed Alhadi (2008),CS_31,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4032,Cube,150.0,150.0,20,,,50,17.30,17.30,14.36,,
Musmar & Abed Alhadi (2008),CS_32,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4034,Cube,150.0,150.0,20,,,50,18.70,18.70,15.52,,
Musmar & Abed Alhadi (2008),CS_33,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4115,Cube,150.0,150.0,20,,,50,21.30,21.30,17.68,,
Musmar & Abed Alhadi (2008),CS_34,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4060,Cube,150.0,150.0,20,,,50,18.70,18.70,15.52,,
Musmar & Abed Alhadi (2008),CS_35,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4152,Cube,150.0,150.0,20,,,50,20.00,20.00,16.60,,
Musmar & Abed Alhadi (2008),CS_36,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4143,Cube,150.0,150.0,20,,,50,17.80,17.80,14.77,,
Musmar & Abed Alhadi (2008),CS_37,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4189,Cube,150.0,150.0,20,,,50,18.20,18.20,15.11,,
Musmar & Abed Alhadi (2008),CS_38,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4190,Cube,150.0,150.0,20,,,50,18.20,18.20,15.11,,
Musmar & Abed Alhadi (2008),CS_39,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4453,Cube,150.0,150.0,20,,,50,16.90,16.90,14.03,,
Musmar & Abed Alhadi (2008),CS_40,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4317,Cube,150.0,150.0,20,,,50,15.10,15.10,12.53,,
Musmar & Abed Alhadi (2008),CS_41,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4175,Cube,150.0,150.0,20,,,50,18.70,18.70,15.52,,
Musmar & Abed Alhadi (2008),CS_42,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4219,Cube,150.0,150.0,20,,,50,16.90,16.90,14.03,,
Musmar & Abed Alhadi (2008),CS_43,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4115,Cube,150.0,150.0,20,,,50,16.40,16.40,13.61,,
Musmar & Abed Alhadi (2008),CS_44,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4133,Cube,150.0,150.0,20,,,50,21.30,21.30,17.68,,
Musmar & Abed Alhadi (2008),CS_45,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4096,Cube,150.0,150.0,20,,,50,16.70,16.70,13.86,,
Musmar & Abed Alhadi (2008),CS_46,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4378,Cube,150.0,150.0,20,,,50,21.30,21.30,17.68,,
Musmar & Abed Alhadi (2008),CS_47,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4308,Cube,150.0,150.0,20,,,50,23.60,23.60,19.59,,
Musmar & Abed Alhadi (2008),CS_48,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4307,Cube,150.0,150.0,20,,,50,23.10,23.10,19.17,,
Musmar & Abed Alhadi (2008),CS_49,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4151,Cube,150.0,150.0,20,,,50,22.70,22.70,18.84,,
Musmar & Abed Alhadi (2008),CS_50,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4209,Cube,150.0,150.0,20,,,50,21.30,21.30,17.68,,
Musmar & Abed Alhadi (2008),CS_51,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4091,Cube,150.0,150.0,20,,,50,17.30,17.30,14.36,,
Musmar & Abed Alhadi (2008),CS_52,Jordan,Cube - Laboratory,28,FALSE,PUNDIT,,,BS 1881-203 (1986),Direct,,4124,Cube,150.0,150.0,20,,,50,23.10,23.10,19.17,,
